Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
107860488531638,David Cardozo,Adolfo David Cardozo,7234,1
152914224736727,Banco Mundial,These ads ran without a disclaimer,7143,4
218029751909916,Periodico Mentor,José Del Carmen Alvarez Valdez,5950,1
401584390395153,Joselo Pereira,Joselo Pereira,4414,1
101113432037400,Laisha cardozo,Laisha Elena Cardozo Acosta,3819,1
613341488786700,Miguel Del Puerto,Miguel Angel Del Puerto Silva,3466,1
2176116945978444,Christian Valdez,Christian Valdez,3392,2
1310731702357133,GEN,GEN,3102,1
625431804238219,Elecciones,Elecciones,3000,1
935155729926015,GD Today,These ads ran without a disclaimer,1371,1
101396562641495,Diego Fernandez,Diego Fernández,1209,1
102555569211913,Anita Stete Concejal Departamental,Ana Lucia Stete Franco,≤100,1
571956836171870,Carlo Tedesco Showroom,These ads ran without a disclaimer,≤100,1
131189377574,MDPI,These ads ran without a disclaimer,≤100,1
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,2
312898778847834,TERRAM PACIS,These ads ran without a disclaimer,≤100,1
100771065462417,UNIFYD,These ads ran without a disclaimer,≤100,2
100432322646591,Magnom Properties,These ads ran without a disclaimer,≤100,1
