Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
106388082071240,F.C Ogbundiogu Campaign Organisation,Chimobi Ogbundiogu,2000,2
590202251174437,Interfaith Dialogue Forum for Peace,Interfaith Dialogue Forum for Peace,1961,1
102399141248203,Chief Edward David Onoja,Isaac Ukpahiu'ojo Agene,1959,1
110720301643921,Omatseye Nesiama Campaign Organisation,Gbone Nesiama,1845,1
107676437643727,Inuwa Media Vanguard,Inuwa Media Vanguard,1844,2
100519749481655,Labour Party Ogun State,Ajibola Adeboye,1714,1
104238252286926,Nwankwo Promise Chibuzo,Mboo Augustine Uchenna,1675,4
112268064929703,Mailantarki Campaign Organisation 2023,Mailantarki Campaign Organisation 2023,1668,4
108796611296489,INUWA 4+4 TV,INUWA 4+4 TV,1604,2
126460284139483,Nigerianeye,NigerianEye,1601,1
353265182185073,Brace-up The Young,Brace-up The Young,1599,1
101018389512733,Ghali Mustapha,Ahmad Muazu,1598,1
114899590230768,Hon. Rahman Owokoniran,Nature Of God Foundation,1560,2
100202924924063,Page 36,Page 36,1518,12
522773744459687,Template for Good Governance,Ogbe Chukwunonso Daniel,1483,1
109102048600128,Ekpoto Campaign Organization,Ekpoto Campaign Organization,1471,3
111271261379124,Effective Campaign Management Media,Effective Campaign Management Media,1470,3
258810957658900,Adamu A. Babale Makera,Adamu A. Babale Makera,1384,3
171885956874687,Because Of Our Tomorrow,BOOT Party,1383,1
106955635517175,Petroleum Industry Act and You,The Nigerian Upstream Petroleum Regulator Commission,1296,2
1689132724682504,MMAWT legacy initiative,Amiru Adamu,1232,4
257044301821870,Sen Barau Jibrin,Ayodeji Adeola Badru,1225,3
106271385452742,Frontline TV,Shaakaa Victor,1191,2
109225188534168,Northwest-Northeast Concern Youth Movement for Tinubu/Kashim 2023.,Mubarak Hamza Adam,1068,3
701090923257144,Within Nigeria,WITHIN NIGERIA MEDIA LTD,1066,1
1102698893087946,Pevron Technology,Collins Uwomano Otuwho,1021,1
112372781761085,Abibat Mogaji Beneficiaries Vanguard 4 BAT,Odunbaku Sodiq Adekunle,974,2
1598185900266723,Emeka Igwe Campaign Organization,Emeka Igwe,966,1
102225129139532,Dr. Okuji Oreh,Dr. Okuji Oreh,952,4
275932466581893,Being Terence Obaoghe,Being Terence Obaoghe,943,1
954380707995179,Hon. Obinna Chidoka,Ikechukwu Okafor,806,1
460611944407666,Hon. ELVIS OSIMA GOGO,Daniel Akwayo,637,1
112280008145991,Total Restoration Team - TRT,Total Restoration Team - TRT,583,1
106507668752118,APC-Top2Bottom,APC-Top2Bottom,549,1
150687245048969,BattaBox,These ads ran without a disclaimer,535,1
103696798885313,Hon Onidare Sunday Bukunmi,Afeez Lawal,495,1
109405722042764,"Federation of Muslim Women's Association in Nigeria- ""Fomwan""",Akinola Toba Julius,489,1
103177569070325,Ibrahim Babajide Obanikoro,adeToyan Adeniji-Adele,471,1
105997422320113,Ambassador. Onijala4Senate Kwara South,Olutola Onijala,461,1
101836915650800,Veritas MEDIA,THE POLITICO,459,1
100383154696053,Lukaconfu vocal,Lukaconfu vocal,454,1
110338541289138,AHMED ALIYU Sokoto TV,Ayodeji Adeola Badru,429,1
101813086045206,Hon. Suleiman Abdulrazak Sariki,Hon. Suleiman Abdulrazak Sariki,422,1
101501795704961,Sen Yakubu Lado Tv,Ayodeji Adeola Badru,419,1
111015904981920,Engr. Osita Ngwu Support Group,Engr. Osita Ngwu Support Group,418,1
2162773263850270,Khalil Network,Khalil Network,401,2
106965304360771,La'nues collections,La'nues collections,325,1
103880475840589,thebrooksnig,These ads ran without a disclaimer,320,1
111483421653270,Engr. Abubakar Sadiku Ohere,Engr. Abubakar Sadiku Ohere,320,1
2062465467334024,Barr. Biyi Otegbeye,Biyi Otegbeye,264,1
104214865394353,Mr Eze a.k.a Navy Boy Comedy,These ads ran without a disclaimer,254,1
108917982105526,KT For Jino 2023,Ashir Ahmad El-rufa'i,141,1
338109312883186,China Xinhua News,These ads ran without a disclaimer,125,1
169876108479467,Biyi Otegbeye Campaign Organization,Samuel Ademola Solaja,≤100,2
101118819542653,Kenneth Gbagi,These ads ran without a disclaimer,≤100,1
105471702369037,Anthony Chikaodiri Oko,These ads ran without a disclaimer,≤100,1
104833175421818,Atu comedytv,These ads ran without a disclaimer,≤100,1
116308369063243,Kambria,These ads ran without a disclaimer,≤100,1
106559584414354,Virgin Beauty Magazine,These ads ran without a disclaimer,≤100,1
102916809366515,Rosito Dinero Music,These ads ran without a disclaimer,≤100,1
112220134851421,Under the Sisterhood,These ads ran without a disclaimer,≤100,1
105363750882345,Young Activists Summit,These ads ran without a disclaimer,≤100,3
101354969535230,ملتقى التصوف العرفاني العالمي,These ads ran without a disclaimer,≤100,1
105915229076498,Rruz Design & Illustration,These ads ran without a disclaimer,≤100,3
103775235700473,Marvelousjesuu.com,These ads ran without a disclaimer,≤100,1
218798922334223,COFCO,These ads ran without a disclaimer,≤100,1
100211619492021,fanakameanssuccess,These ads ran without a disclaimer,≤100,1
154391594606769,Samata,These ads ran without a disclaimer,≤100,1
109256524011547,Friends of Palestine,These ads ran without a disclaimer,≤100,1
112237838444717,Visionary Empowerment and the Pro-Black Movement,These ads ran without a disclaimer,≤100,1
637770583015153,BriCole,These ads ran without a disclaimer,≤100,1
125897154099756,Factory78 - Breaking Entertainment News,These ads ran without a disclaimer,≤100,1
