Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
205279466743027,Lux Terra Leadership Foundation,Lux Terra Leadership Foundation,1061,1
376152472413239,Kwara State Government,Fafoluyi Olayinka Micheal,989,1
101075832871727,Progressives For Renewed Hope,Progressives For Renewed Hope,964,1
104301685797883,New sokoto with Ahmad Aliyu FCNA,New sokoto with Ahmad Aliyu FCNA,892,2
102399141248203,Chief Edward David Onoja,Isaac Ukpahiu'ojo Agene,882,1
102169824695398,Rero TV,Oghenebrorhie Okotie,862,5
112490788185086,GSP Forum,GSPForum,751,1
112349224687773,Kufre Ekpoh,Kufre Imo Ekpoh,739,2
101622722635138,Advocacy For Good Governance,Nnadi Sunny,729,3
100411246272248,APC Lagos-West Senatorial District II,Adeosun Abdulwahab Adebowale,659,2
1813961455356524,Sen. Lawrence Ewhrudjakpo,Sen. Lawrence Ewhrudjakpo,602,2
107241665289643,Nigeria 4 Peter Obi,Ajibola Adeboye,564,1
112268064929703,Mailantarki Campaign Organisation 2023,Mailantarki Campaign Organisation 2023,557,3
109405722042764,"Federation of Muslim Women's Association in Nigeria- ""Fomwan""",Akinola Toba Julius,540,1
119921809408007,Don King Media,Don King Media,517,1
110877148165820,Dr Dauda Lawal TV,Ayodeji Adeola Badru,500,1
110338541289138,AHMED ALIYU Sokoto TV,Ayodeji Adeola Badru,472,1
105997422320113,Ambassador. Onijala4Senate Kwara South,Olutola Onijala,461,1
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,461,1
8002590959,Rainforest Action Network - RAN,These ads ran without a disclaimer,461,2
941085862654619,Raising Star Crew,Raising Star Crew,445,1
257044301821870,Sen Barau Jibrin,Ayodeji Adeola Badru,415,1
105580098826545,"Rev. Fr. Hyacinth Iormem Alia, PhD","Rev. Fr. Hyacinth Iormem Alia, PhD",396,1
101823079342344,Gani Akokhia,Gani Akokhia,382,1
654180731859809,T-Police,T-Police,374,1
1600094170320323,Enormous FACTS,Enormous FACTS Magazine by MediaMall,346,1
117743160054780,RiversofHope,RiversofHope,343,1
103406122482412,Barr Ibrahim Khalid Soba,Ahmad Mustapha,330,1
1509451939279618,Hon. Iduma Igariwey Enwo,Iduma Enwo Igariwey,234,1
1841994102729383,D.S. Belcon Limited,These ads ran without a disclaimer,203,1
260451584306863,"Rep. Ogundu Kingsley Chinda, MHR",Hanacho Marvin Chinda,200,1
1259858270808148,Abdullahi Adamu Misilli,Abdullahi Adamu Misilli,190,1
1621814511404139,Getz Pharma,These ads ran without a disclaimer,157,1
56632622313,U.S. Mission Vienna,These ads ran without a disclaimer,143,1
101813086045206,Hon. Suleiman Abdulrazak Sariki,Hon. Suleiman Abdulrazak Sariki,134,2
1518088291784121,Fadah Oyinkuro,These ads ran without a disclaimer,≤100,1
104180761873736,Massive Entertainment.ng,Massive Entertainment,≤100,1
106556928919444,Nelson Egware,These ads ran without a disclaimer,≤100,1
286467448164424,Amnesty International Nigeria,Amnesty International,≤100,7
126460284139483,Nigerianeye,NigerianEye,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,2
100636899712,Uusi Suomi,These ads ran without a disclaimer,≤100,1
237650313048963,China Admissions,These ads ran without a disclaimer,≤100,1
101022822539478,Bino Reading,These ads ran without a disclaimer,≤100,1
107844354359568,Our Funny Little Site Feed,These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,2
101440909371344,Royalhill Attorneys,These ads ran without a disclaimer,≤100,1
109299071715232,Kurup Digital,These ads ran without a disclaimer,≤100,1
243385523091421,Competent Boards,These ads ran without a disclaimer,≤100,1
124285820927337,Durham University Business School,These ads ran without a disclaimer,≤100,1
111100901342461,Psychology  - Beyond Forests To See The Tree - Author Jay Wax,These ads ran without a disclaimer,≤100,1
