Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
1365651890238610,Soberanía Paraguay,Prensa_Py,8108,1
646122598841051,Zacarias GR Concejal Departamental 2023,Zacarias GR Concejal Departamental 2023,7508,1
161156667809582,Leo Rubin,Leo Rubín,7231,1
110988551804080,Dany Agüero Concejal,Juan Daniel Aguero Rotela,5748,1
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,4984,1
100237282196499,DRA. Sandra DENIS,These ads ran without a disclaimer,4553,1
438741996188530,Eusebio Alvarenga Diputado Nacional,Eusebio Alvarenga Diputado Nacional,4455,1
232401080900544,Fundación Gedyt,These ads ran without a disclaimer,2161,2
446988672806188,Dany Echeverría,Edgar Daniel Echeverría Pérez,1955,1
181461032397199,Billy Vaesken,Billy Vaesken,1755,1
197184453658823,Mujer Verso a Verso,These ads ran without a disclaimer,394,1
112703601745245,lorena.miraballes,These ads ran without a disclaimer,372,1
103789762224168,Xender emmanuel the  Internet Analyst,These ads ran without a disclaimer,≤100,1
669307523469574,EveryJew,These ads ran without a disclaimer,≤100,3
310082752437679,Alvaro Reyes,These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
167580079975960,Newnham Associates,These ads ran without a disclaimer,≤100,1
725505594135727,Adventure Escape,These ads ran without a disclaimer,≤100,1
100597712218239,Mi Razón de Ser,These ads ran without a disclaimer,≤100,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,1
105073207967492,CTG Perú,These ads ran without a disclaimer,≤100,1
100606059641026,ABC Cocina Vegana,These ads ran without a disclaimer,≤100,1
104458994617452,Claypots we are,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
103389318864681,Mamãe da Ayla,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
