Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
105580098826545,"Rev. Fr. Hyacinth Iormem Alia, PhD","Rev. Fr. Hyacinth Iormem Alia, PhD",558,2
260451584306863,"Rep. Ogundu Kingsley Chinda, MHR",Hanacho Marvin Chinda,510,2
102399141248203,Chief Edward David Onoja,Isaac Ukpahiu'ojo Agene,490,1
504074873401716,Hon. Dr. Shehu Balarabe Kakale,Hon. Dr. Shehu Balarabe Kakale,475,1
522773744459687,Template for Good Governance,Ogbe Chukwunonso Daniel,468,1
104180761873736,Massive Entertainment.ng,Massive Entertainment,462,1
754967464564993,Youth Alive Foundation,Youth Alive Foundation,461,1
104379725771100,Bayodele 2023 Obi/Datti Oluyole Forum,Ameedat Delilah Bidmus,461,1
114280258194610,Honourable George U.Timinimi For Senate,Vera Odjugo,458,1
101813086045206,Hon. Suleiman Abdulrazak Sariki,Hon. Suleiman Abdulrazak Sariki,450,1
108820175107975,Barr. Peremobowei Gita Campaign Organization,Moses Oyinkuro,430,1
223495844457800,China Plus Culture,These ads ran without a disclaimer,383,1
17973644177,Global Peace Foundation,These ads ran without a disclaimer,355,1
101167182509365,e.mtech_solar,These ads ran without a disclaimer,345,1
102710114468124,Rics Gomina,Emmanuel Rics Gomina,322,2
355399445235927,WE Accord,Benoni Briggs,292,1
109391717609842,Benin makeup artist,These ads ran without a disclaimer,287,1
113533864941598,Greater Lagos Talent Hunt 2022,These ads ran without a disclaimer,277,1
102169824695398,Rero TV,Oghenebrorhie Okotie,214,2
235141103341703,Egbetola Olalekan - Fellow,These ads ran without a disclaimer,171,1
105959008653686,Mallam kataali Tv,These ads ran without a disclaimer,≤100,1
241499009731835,Ifeanyichukwu Ibezi,Ifeanyichukwu Ibezi,≤100,1
108398687462246,Rt. Hon Chukwuma Umeoji New Media,Rt. Hon Chukwuma Umeoji New Media,≤100,1
138756620064262,Fanack.com of the Middle East and North Africa,These ads ran without a disclaimer,≤100,1
104980492469454,T1215-4,These ads ran without a disclaimer,≤100,1
109726741948943,Vpn-p-44,These ads ran without a disclaimer,≤100,1
105257432441286,T1215-7,These ads ran without a disclaimer,≤100,1
492984144218541,Morning Worship Moment,These ads ran without a disclaimer,≤100,1
1194653527230251,Governor Godwin Obaseki,Governor Godwin Obaseki,≤100,1
109851417193950,OFFOR,These ads ran without a disclaimer,≤100,1
759660000745866,CC Studio,These ads ran without a disclaimer,≤100,1
191425577565510,Peterside Iyun ministries,These ads ran without a disclaimer,≤100,2
102597546058232,Sammy Samirsway,These ads ran without a disclaimer,≤100,1
360408823991223,Ĉina Radio Internacia,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,1
258810957658900,Adamu A. Babale Makera,Adamu A. Babale Makera,≤100,1
105494315161744,talkdiplomacy,These ads ran without a disclaimer,≤100,1
